movie_id,title,release_date,popularity,score_average,overview,poster_path,genres,director,actors
18360,박물관이 살아있다 2,2009-05-20,25.854,6.1,"깜짝 놀랄 밤의 세계를 경험한 야간 경비원 래리. 전시물은 물론 아크멘라의 석판마저 워싱턴의 스미소니언으로 옮겨졌다는 소식을 듣고 서둘러 워싱턴으로 향한다. 역시나 어둠이 내린 박물관에는 이미 모든 것들이 살아 움직이며 요란하고 시끌벅적한 세계를 만들어 놓는다. 현란한 랩퍼로 변신한 큐피드, 몸매 자랑에 여념 없는 로뎅의 조각상, 그리고, 열쇠만 보면 달려들던 원숭이 덱스터에게 최초의 우주 비행 원숭이 에이블이 '환장’의 짝꿍으로 가세하면서 래리는 박물관의 거대한 위용과 각양각색의 깨어난 전시물들로 혼란스럽다. 여기에 석판을 노리는 수상쩍은 이집트 파라오 카문라는 알카포네, 나폴레옹, 폭군 이반까지 끌어들여 음모를 꾸미는데...",/Iuf30yobtKBlCZQBseGccZA1oW.jpg,"12, 14, 28, 35, 10751",Alan Silvestri,"Ben Stiller, Amy Adams, Owen Wilson, Hank Azaria, Robin Williams"
8328,스텝 업 2: 더 스트리트,2008-02-14,25.846,6.7,"더 핫하게 더 쿨하게 더 폼나게 뜨거운 가슴으로 즐겨라!  전편의 꼬마 소녀 ‘앤디’, 어느덧 16살이 된 그녀의 유일한 즐거움은 볼티모어의 전설적인 언더그라운드 댄스 그룹 ‘410’과 어울리며 온 몸으로 자신의 모든 것을 표현하는 일. 오빠 ‘타일러’와의 약속 때문에 예술학교 메릴랜드 (MSA)에 들어가지만 학교 생활이 낯설기만 하다.  그러던 중 학내 최고 실력자 ‘체이스’를 만나고 그 또한 전통적인 교육 방식에 답답함을 느낀다는 사실을 알게 된다. ‘앤디’는 ‘체이스’와 함께 학교에서 금지시킨 독창적인 스타일의 스트리트 댄스로 그들만의 꿈과 자유, 사랑을 찾기 시작하고, ‘MSA’ 댄스팀을 조직하여 비밀리에 최고의 춤 꾼들의 경연장인 ‘더 스트리트’ 대회에 참가하게 되는데…… 이제, 불타는 청춘들의 인생을 건 스텝이 시작된다!!!",/gb3tdU5YB4J2keub52Rt7G81078.jpg,"10402, 18, 10749",Terri Taylor,"Briana Evigan, Robert Hoffman, Will Kemp, Cassie Ventura, Adam Sevani"
1372,블러드 다이아몬드,2006-12-07,25.846,7.5,"밀수를 일삼는 용병 대니 아처(레오나르도 디카프리오)는 다이아몬드 광산에서 강제노역을 하던 솔로몬(디몬 하운수)이 유래 없이 크고 희귀한 다이아몬드를 발견해 숨기고 있다는 사실을 알게 된다. 아처는 그 다이아몬드가 아프리카에서 벗어날 기회임을 알고 그에게 접근하지만, 이 다이아몬드는 소년병으로 끌려간 솔로몬의 아들을 구하기 위한 것. 매디 보웬(제니퍼 코넬리)은 다이아몬드 산업의 부패를 폭로하고 숨겨진 진실을 밝히려고 하는 이상주의적 기자. 매디는 정보를 얻기 위해 아처를 찾지만 이내 그가 자신을 더 필요로 한다는 것을 알게 된다. 아처는 매디의 도움으로 솔로몬과 함께 반란 세력의 영토를 통과하기로 결정한다.",/fXtepLzGBJGZwUoGpks24JN0gp.jpg,"18, 53, 28",Dan Weil,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers, Arnold Vosloo"
94329,레이드: 첫번째 습격,2012-03-23,25.844,7.4,"10년 동안 경찰을 포함해 외부인의 습격을 단 한차례도 받아본 적이 없는 낡은 30층 아파트. 마치 치외법권 지역과도 같은 이곳에 모든 범죄의 정점에 서 있는 갱단의 보스 ‘타마’를 제거하라는 비밀 작전 수행을 위해 20명의 정예요원으로 구성된 SWAT 대원들이 출동, 건물 안으로 잠입한다.",/b1oo2TChCLvB4gWXmfa3f2J95Cc.jpg,"28, 53, 80",Iko Uwais,"Iko Uwais, Joe Taslim, Donny Alamsyah, Yayan Ruhian, Pierre Gruno"
642,내일을 향해 쏴라,1969-01-15,25.844,7.6,"1890년대 미국 서부. 부치 캐시디와 선댄스 키드는 갱단을 이끌고 은행만 전문적으로 터는 은행 강도들로, 사람들을 해치는 것을 최대한으로 피하는 양심적인 강도들이다. 보스인 부치는 머리 회전이 빠르고 인심은 좋지만 총솜씨는 별로 없고 반면, 선댄스는 부치와는 정반대로 구변은 별로 없지만 총솜씨는 당해낼 사람이 없다. 미래에 대한 희망도 없이 돈이 생기면 써버리고 없으면 은행을 터는 그들이지만 세상을 바라보는 눈은 매우 낙천적이며 낭만적이기도 하다. 그러다 모처럼 몇차례 열차를 턴 것이 화근이 되어 추적을 받게 된 부치와 선댄스, 선댄스의 애인 에타는 하는 수 없이 볼리비아로 간다. 하지만 볼리비아는 그들이 생각했던 것보다 가난한 나라로 영어가 통하지 않아 부치와 선댄스는 에타에게서 스페인어를 배운다. 볼리비아에서도 털고 도망치고를 반복하는 은행 털이가 순조롭게 이어지는데..",/oDpDXln1x3sbnt8wQBKsU6J5txT.jpg,"37, 18, 80",Conrad L. Hall,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin, Henry Jones"
698343,딸의 친구 5,2020-04-23,25.842,6.9,,/iyI4yY4bUtWS1demuvjfGj5Jclw.jpg,10749,Kye Jang-hyuk,"Lee Sul-ah, Sae Bom, Min Do-yoon, Hae Il, Park Do-jin"
760883,블러드 레드 스카이,2021-07-23,25.841,6.9,"의문의 병을 앓는 여자. 치료를 위해 어린 아들과 대서양을 가르는 비행기에 오른다. 목적지까지 반쯤 왔을까. 비행기가 테러리스트들에게 점령당하고, 여인은 생존 싸움을 시작한다. 그간 어렵사리 숨겨온 어둠의 힘을 뿜어내며.",/d7nATEk0a6b3n2lqpT2DVgPQ0pc.jpg,"27, 53, 28",Des Hamilton,"Peri Baumeister, Carl Anton Koch, Kais Setti, Alexander Scheer, Dominic Purcell"
31347,극장판 카드캡터 사쿠라 - 봉인된 카드,2000-07-15,25.841,8.2,"패랭이꽃 축제에서 연극의 주연을 맡게 된 사쿠라는 방학을 맞아 일본에 온 샤오랑, 메이린과 함께 축제 준비에 한창이다. 그러나 마을에서 이상한 일들이 벌어짐과 동시에 사쿠라 카드가 한장씩 없어지는 사건이 발생한다. 에리올은 봉인된 카드를 사쿠라 카드로 바꾸면 된다고 전해주지만, 봉인된 카드는 연극 직전 소학교를 습격하여 사쿠라 카드를 대량 빼앗아간다. 사쿠라가 슬립 카드로 맞서는 것도 허사로 돌아가고, 봉인된 카드는 다시 모습을 감추는데...",/fENtxORZW3b232oqfhQfYRtYGCs.jpg,"35, 16, 12, 14, 10749, 28",Shigeru Watanabe,"Sakura Tange, Motoko Kumai, Aya Hisakawa, Masaya Onosaka, Megumi Ogata"
33542,성룡의 홍번구,1995-01-21,25.837,6.8,"아강(성룡 분)은 미국에 살고 있는 삼촌 마표(동표 분)로부터 자신의 결혼식에 쓸 금장식과 선물을 갖고 오라는 초대장을 받는다. 미국에 도착한 아강은 삼촌의 결혼 상대자가 흑인인 휘트니라는 것과 그곳의 갱들이 우글거리는 적색지대라는 사실을 알게 된다. 아강은 옆집에 살고 있는 소년 대니의 친구가 되는데 대니는 휠체어를 타는 장애자다.  마표는 자신의 슈퍼마켓을 독신녀인 엘렌(매염방 분)에게 팔게 되고 아강과 엘렌은 서로에게 좋은 인상을 받는다. 마표는 신혼여행을 떠나고 엘렌은 아강에 슈퍼마켓에서 근무할 것을 제의한다. 장사가 잘 되어갈 무렵 슈퍼마켓에 갱단 펑크족이 들어와 장사를 방해하자 아강은 뛰어난 무술로 갱들을 보기좋게 물리친다. 집으로 돌아가던 아강은 펑크족 두목 토니의 애인인 낸시(엽방화 분)의 유인에 걸려 펑크족들로부터 공격을 당한다. 다음날 다이아몬드를 둘러 싸고 마피아간에 싸움이 벌어져 도심일대가 교통이 마비되는 사건이 발생한다. 한편 우연히 사건현장에 있던 펑크족 일원이 다이아몬드를 훔쳐 달아나다가 마피아로부터 쫓기게되자 다급해 진 펑크족은 다이아몬드를 대니가 탄 휠체어에 숨긴다. 그후 대니의 집에 들른 아강은 낸시가 대니의 누나임을 알게 되고, 낸시와 친해진다. 저녁에 낸시가 일하는 나이트 클럽에 놀러간 아강은 낸시와 즐거운 시간을 갖는다. 그 무렵 애인을 빼앗겨 자존심이 상한 토니와 그 일당은 슈퍼마켓을 닥치는대로 부순다. 그때 갑자기 마피아가 나타나 펑크족 일원을 납치하여 다이아몬드의 행방을 묻는다. 슈퍼마켓이 부서진데 대해 화가 난 아강은 낸시와 함께 펑크족의 아지트를 찾아가 토니 일당과 싸움을 벌인다. 그러는 도중 마피아가 나타나 토니와 낸시등을 인질로 삼고 아강은 마피아 단원에 이끌려 다이아몬드를 찾으러 대니의 집에 들른다. 대니의 집에 도착한 아강은 마피아일당을 따돌린 후 미국의 FBI에 연락해 마피아 일당과 일대 접전을 벌이는데.",/9o8f0A7BRBBCFHjjlgkiDWOxdsA.jpg,"80, 28, 35, 53",J. Peter Robinson,"Jackie Chan, Anita Mui, Bill Tung, Françoise Yip, Wakin Chau"
193756,론 서바이버,2013-12-24,25.835,7.4,"2005년 6월 28일, 아프가니스탄에서 복무중인 네이비씰 대원 마커스, 마이클, 대니, 매튜는 미군을 사살한 탈레반 부사령관 ‘샤’를 체포하기 위한 ‘레드윙 작전’에 투입된다. 적진이 잘 보이는 곳에 자리를 잡고 본격적인 임무 수행을 위해 잠복해 있던 중, 산으로 올라온 양치기 소년 일행에게 정체가 발각된다. 완벽한 작전 수행을 위해 이들을 죽일 것인가, 교전 수칙에 의해 살릴 것인가! 윤리와 의무 사이, 선택의 기로에 놓인 대원들은 오랜 논쟁 끝에 이들을 살려주기로 한다.  그러나 이 선택은 그들에게 엄청난 결과를 가져오게 되는데… 이들의 작전을 알게 된 탈레반은 빠르고 집요하게 4명의 네이비씰 대원들을 추격해오고, 본부와 통신이 두절된 네이비씰 대원들은 수적 열세인 상황에서 격전을 벌이게 되는데… 이들은 모두 함께 살아서 돌아올 수 있을까?",/sOGiT2JfE98FEsHStcotWfSBCW2.jpg,"10752, 28, 18, 36",Harry Cohen,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster, Eric Bana"
39144,드래곤볼: 신룡의 전설 (극장판 1기),1986-12-20,25.828,6.8,"구루메스 왕국에서는 리치스톤이란 값비싼 보석을 얻기 위해 사람들의 집과 논밭을 파괴하고 있었다. 하지만 강력한 군대 앞에서 사람들은 손 쓸 도리가 없고, 이를 참지 못한 팬지는 세상에서 가장 강하다는 무술의 신, 무천도사를 찾아 간다.  한편, 구루메스 국왕은 세계에서 가장 맛있는 음식을 먹기 위해, 드래곤볼 7개를 전부 모으면 소원을 이뤄준다는 신룡을 만나려고 한다. 파스타와 봉고는 국왕의 명령에 따라 남은 2개의 드래곤볼을찾아 다니다, 손오공과 부르마가 갖고 있던 드래곤볼을 가져간다.  결국 구루메스 국왕은 드래곤볼을 모두 모아 신룡을 부르지만, 손오공의 도움을 받은 팬지는 마을을 원래대로 만들어 달라고 말하는데...",/eCuSJAsqBHVJrOJ8aiJQg2v9Pfo.jpg,"28, 16, 12, 35, 14, 878",Akira Toriyama,"Masako Nozawa, Hiromi Tsuru, Naoki Tatsuta, Naoko Watanabe, Toru Furuya"
552178,다크 워터스,2019-11-22,25.815,7.5,"대기업의 변호를 담당하는 대형 로펌의 변호사 롭 빌럿은 세계 최대의 화학기업 듀폰의 독성 폐기물질(PFOA) 유출 사실을 폭로한다. 그는 사건을 파헤칠수록 독성 물질이 프라이팬부터 콘택트렌즈, 아기 매트까지 우리 일상 속에 침투해 있다는 끔찍한 사실을 알게 되고 자신의 커리어는 물론 아내 사라와 가족들, 모든 것을 건 용기 있는 싸움을 시작한다.",/hUpkSvQjxbBTQb7aLhcJDYptpNv.jpg,"18, 53",Mark Ruffalo,"Mark Ruffalo, Anne Hathaway, Tim Robbins, Bill Pullman, Bill Camp"
617882,소울메이트,2023-03-15,25.813,6.9,"유년 시절을 함께한 미소와 하은이 어른이 되어가는 과정에서 겪는 관계의 굴곡을 그린다. 둘만의 안온한 세계는 10대 후반 무렵, 하은이 동급생 진우와 첫사랑을 시작하면서 미세한 균열을 겪는다. 자유분방한 미소는 도시로 떠나 모험적인 삶을 좇고, 하은은 고향에 남아 안정된 생활을 꾸리면서 둘은 그렇게 점차 멀어진다. 첫 만남부터 서로를 알아본 두 친구 미소와 하은 그리고 진우가 기쁨, 슬픔, 설렘, 그리움까지 모든 것을 함께 한 이야기를 담은 영화.",/vzD1TzfW0AxwHwh8wiN4RDQ2be5.jpg,"18, 10749",Min Yong-keun,"Kim Da-mi, Jeon So-nee, Byeon Woo-seok, Jang Hye-jin, Park Choong-seon"
866267,The Hanging Sun,2022-09-12,25.799,5.7,,/ksvaHQxurLDF5qBXCFRgEhWqdtT.jpg,"53, 9648, 80",Petter J. Borgli,"Alessandro Borghi, Jessica Brown Findlay, Sam Spruell, Frederick Schmidt, Raphael Vicas"
11943,제레미아 존슨,1972-09-10,25.797,7.3,"모험 정신이 투철한 제레미아 존슨은 산에서 살기 위해 로키 산맥으로 향한다. 그 곳에서 곰 사냥을 하는 ‘곰 발톱’을 만나 산에 살고 있는 인디언들에 대한 이야기를 듣게 된다. 제레미아와 곰 발톱은 함께 사냥을 하며 산 속에서의 생활을 배운다. 그러던 중 인디언에게 부모를 잃은 소년 ‘케일럽’과 인디언들의 습격을 받아 재산을 잃은 델을 만나 함께 길을 떠나게 된다. 또한, 인디언족인 플랫헤드족을 만나는데, 그들은 제레미아의 용맹을 높이 사 추장은 자신의 딸과 그를 결혼시킨다. 델은 자신의 길을 떠나고, 제레미아는 케일럽을 아들처럼 그리고 추장의 딸을 아내로 삼아 함께 정착하며 살아가고 말조차 통하지 않았던 그들은 서로에게 소중한 존재가 되는데..",/tFiA48c0pqDAv34r9TB4OVGntZz.jpg,"12, 37, 36",John Milius,"Robert Redford, Will Geer, Delle Bolton, Josh Albee, Joaquín Martínez"
23437,나이트메어,2010-04-30,25.793,5.5,"꼭, 꼭, 숨어라! 프레디가 온다  엘름가에 사는 낸시와 친구들은 밤마다 같은 꿈을 꾼다. 줄무늬 스웨터를 입고 낡은 중절모로 일그러진 얼굴을 가린 한 남자가 나타나 괴롭히는 꿈… 그러던 중 한 명이 끔찍한 죽음을 당하고 살아남은 친구들은 악몽이 현실이 되었고 이를 막는 유일한 길은 잠들지 않는 것뿐임을 깨닫는다.  그리고 이 남자가 자신들을 쫓는 이유를 추적하던 중 부모님들이 숨긴 과거의 비밀과 연관이 있고, 그가 이를 되갚으려 함을 알게 된다.  이에 마지막으로 모든 것을 걸고 가장 끔찍한 악몽, 꿈 속의 남자 ‘프레디’와의 정면대결을 결심하는데…",/pVzehhhFiHNtIyQHG44Fn22gWvy.jpg,"27, 9648, 53",Michael Bay,"Jackie Earle Haley, Kyle Gallner, Rooney Mara, Katie Cassidy, Thomas Dekker"
813,에어플레인,1980-07-02,25.777,7.3,"택시 기사인 테드 스트라이커(Ted Striker: 로버트 헤이스 분)와 스튜어디스인 일레인(Elaine Dickinson: 줄리 헤거티 분)은 오랜 연인 사이. 그러나 과거 공군 조종사로 참전했던 테드가 작전 수행 도중 전사한 동료들에 대한 기억으로 인해 일종의 비행 공포증을 앓게 되고, 전우의 죽음이 자신의 판단 착오 탓이라며 하루하루 자책하며 살아가자 견디다 못한 일레인은 결별을 선언한다. 이에 테드는 떠나는 일레인을 설득하고자 엉겁결에 그녀가 승선한 시카고행 209편기에 오르게 되고, 비행 공포증을 이겨내고자 과거 일레인과의 추억담을 옆좌석 사람들에게 들려준다. 그러던 중 기내 식사로 생선을 먹은 승객들이 식중독 증세를 보이고, 기장(Captain Oveur: 피터 그레이브스 분)을 비롯한 조종사들마저 정신을 잃게 된다. 위기 상황에 처한 여승무원들은 조종 경험이 있는 승객을 수소문하고 마침내 테드가 조종대를 잡게 된다. 1시간 내에 병원으로 후송되지 못하면 생명이 위태로운 승객들. 테드는 시카고 공항에 불시착하고자 하지만 되살아나는 과거의 악몽으로 상황은 어려워져만 간다. 하지만 위기 상황에서 지휘를 맡은 노의사 러막크(Doctor Rumack: 레슬리 닐슨 분)의 말에 감명을 받아 마침내 용기를 얻어 여객기를 무사히 착륙시킨다. 그리고 일레인의 사랑도 되찾는다.",/3vTXJrtoN2uwNt2FZkaqgb22ow7.jpg,35,Rosanna Norton,"Robert Hays, Julie Hagerty, Leslie Nielsen, Kareem Abdul-Jabbar, Lloyd Bridges"
474335,엉클 드류,2018-06-27,25.776,6.7,길거리 농구 대회에 나가고 싶지만 처참한 상태인 Dax가 거리 농구의 전설 엉클 드류를 만난다. 엉클 드류는 자기의 팀을 새로 꾸리는 것을 조건으로 Dax의 제안을 받아들인다. 그렇게 Dax와 엉클 드류는 팀원 모집에 나선다.,/cDjAlFbpvjuxH4gFD02fqlyk6qL.jpg,35,Doug J. Meerdink,"Kyrie Irving, Lil Rel Howery, Shaquille O'Neal, Chris Webber, Reggie Miller"
843,화양연화,2000-09-29,25.768,8.1,"홍콩의 지역 매일 신문 편집장인 초 모완, 수출회사의 비서로 근무하는 수 리첸. 둘은 상하이 지역의 한 건물로 같은 날 이사하게 된다. 이사 날부터 의도치 않게 오가며 자주 부딪히게 되는 두 사람. 둘 다 가정이 있지만 어쩐지 배우자들은 자리를 비우는 날이 더 많고 두 사람의 외로움은 서로에게 낯설지 않게 다가와 둘을 가깝게 한다. 두 사람은 점점 감정이 깊어질수록 겉으로는 더욱 조심스러워지고 예견되어 있는 이별 앞에 마음이 혼란스럽고, 서로의 자리에서 마음으로 바라는 그들의 사랑은 애절하기만 하다.",/mjkr1IamzDiL5mLIbnuhiYOXLqg.jpg,"18, 10749",Christopher Doyle,"Maggie Cheung, Tony Leung Chiu-wai, Rebecca Pan, Kelly Lai Chen, Siu Ping-lam"
85446,스텝 업 4: 레볼루션,2012-07-26,25.763,6.9,"‘MOB’의 리더 션은 유튜브 댄스 배틀에서 천만 조회수를 돌파해 십만 달러의 상금을 받는 것이 목표이다. 반면, 거대 호텔 사장의 외동딸인 에밀리는 후계자가 되길 바라는 아버지의 뜻과는 달리 정식 무용단의 프로댄서가 되는 것이 꿈이다. 에밀리는 호텔 클럽에서 완벽한 댄스를 선보이는 션을 만나고, 서로 사랑에 빠진다.  화려한 퍼포먼스로 세상을 향해 메시지를 던지다!  어느 날, 션이 살고 있는 동네가 에밀리 아버지로 인해 강제 철거된다는 소식을 듣고, 그는 ‘MOB’의 멤버들을 하나로 모으기 시작한다. 춤 안에 자신들의 외침을 담아 대항하는 그들의 열정적인 모습을 본 에밀리는 신분을 숨긴 채 팀에 합류하게 되는데…",/6FJf6lYjRAUpn8ISFmKueBHVh8L.jpg,"10402, 18, 10749",Patrick Wachsberger,"Mia Michaels, Megan Boone, Kathryn McCormick, Jessica Guadix, Cleopatra Coleman"
1562,28주 후,2007-04-26,25.759,6.6,"인간을 좀비로 만드는 '분노 바이러스'가 영국을 휩쓸고 지나간 후 6개월이 지난 시점. 미국 군대가 바이러스와의 전쟁을 선언한 뒤 마치 그들이 승리를 거둔 듯해 보인다. 그리고 점차 도시는 질서를 되찾는다. 런던을 떠났던 시민들은 점차 도시로 돌아오고, 헤어졌던 가족은 재회의 기쁨을 나눈다. 하지만, 사실 바이러스는 죽지 않았고, 사람들이 모르는 사이 다시금 도시를 초토화 시키려고 하는데..",/2SEp3V5RJLVNOpCgCna1qXfQnbM.jpg,"27, 53, 878",Chris Gill,"Robert Carlyle, Rose Byrne, Jeremy Renner, Harold Perrineau, Catherine McCormack"
136418,허밍버드,2013-05-07,25.757,6.2,"전쟁에 환멸을 느껴 특수부대를 이탈, 노숙자로 도시를 전전하던 조이 존스(제이슨 스타뎀)는 어렵게 살고 있는 딸과 아내을 위해 존스는 뒷골목 세계에 뛰어든다. 쌓여가는 돈과 달리 점점 피폐해지는 삶을 느끼고 있던 존스. 그는 우연히 만난 크리스티나(아가타 버젝)와 사랑에 빠진다. 모든 것이 안정을 찾았다고 생각하던 그때, 자신의 베스트 프렌드였던 이사벨을 누군가 살해했다는 사실을 알자 존스는 복수를 꿈꾸기 시작한다.",/vNrWTHNHYvU3BKIeWNK3i2HGnP4.jpg,"28, 53",Chris Menges,"Jason Statham, Agata Buzek, Vicky McClure, Victoria Bewick, Michelle Lee"
76755,고문지옥,1969-05-02,25.731,5.8,"영화 ""고문지옥""은 1969년도 작품으로서 일본 컬트영화계의 제왕이자 이상성애노선의 대표주자인 ""이시이 테루오""감독의 영화이다.",/5CzXDMQ1yEmhVCSnoUisIxxcmrH.jpg,"35, 18, 27",Teruo Ishii,"Teruo Yoshida, Masumi Tachibana, Asao Koike, Yumiko Katayama, Mieko Fujimoto"
800937,시니어 이어,2022-05-11,25.7,5.9,치어리딩 공연 중 사고를 당해 코마에 빠진 소녀. 20년 후 서른일곱 살이 되어 깨어난다. 그럼 이제 고등학생 시절의 꿈을 실행에 옮길 차례. 졸업 파티 퀸이 되고 말 거야!,/6UqbcDQhCYpxboK58Z0eVfdeHcT.jpg,35,Chris Bender,"Rebel Wilson, Angourie Rice, Sam Richardson, Zoë Chao, Mary Holland"
27,나인 송즈,2004-07-16,25.699,5.7,"미국에서 온 교환 학생 리사와 영국인 매트는 한눈에 서로 사랑에 빠진다. 21살 리사의 매트에 대한 사랑은 격정적이며 정열적이다. 9번의 공연 실황 장면과 그들이 나누는 아홉 번의 사랑. 흔히 젊은 연인들이 그러하듯이, 이들은 사랑하지만, 미래를 이야기 하지 않는다. 9번의 공연이 끝난 후, 리사는 크리스마스를 앞두고 미국으로 돌아가겠다며 매트에게 기약없는 작별을 고하는데...",/tWkyDY78MAtemlCLJNQmlXUo1Iu.jpg,"18, 10402, 10749",Michael Winterbottom,"Kieran O'Brien, Margo Stilley, Courtney Taylor-Taylor, Alex Kapranos, Guy Garvey"
1948,아드레날린 24,2006-08-31,25.688,6.6,"내 이름은 체브 첼리오스, 오늘은 내가 죽는 날!내 이름은 체브 첼리오스, 서부 갱단을 위해 일하는 프리랜서 킬러다. 둔탁한 통증에 깨어나보니 ‘fuck you’ 라고 쓰인 CD한 장이 TV앞에 놓여있었다. CD속에는 기절해 잠든 나에게 망할 ‘베로나’가 이상한 약물을 주사하고 있다!!! 게다가 이제 1시간 후면 심장이 멎는다는 헛소리를 지껄인다!! Game to Death. 주어진 미션은 단 하나!멈춰가는 심장을 뛰게 하라!그런데… 눈앞이 어질 거리고 걸을 수가 없다. 정말로 심장이 멎어가고 있다! 이제 청부 살인 일도 그만두고 귀여운 이브와의 행복한 날들만을 기다리고 있었는데…이런 거지 같은 게임, 내가 끝내주지… 이렇게 죽을 순 없어!! 나는 살아 있다!!그리고 해야 할 일은 베로나의 심장에 총알을 박는 것뿐!",/wxd32fkKdnF34uyw63odsdd2ZVU.jpg,"28, 53, 80",Tom Rosenberg,"Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez, Dwight Yoakam"
952374,The Aviary,2022-04-29,25.686,5.8,,/u6HUQcOQsgkFFO8xCITfxQz6ivc.jpg,53,Maggie Fung,"Malin Åkerman, Lorenza Izzo, Chris Messina, Sandrine Holt"
45682,성룡의 쿵푸마스터,2009-07-03,25.683,4.3,"인도네시아에서 중국인 학교를 다니고 있는 15살 소년 장일산. 그의 한 가지 목표는 성룡의 제자가 되어 쿵푸를 배우는 것. 박사 학위 소유자인 부모님과는 달리 중국어 시험에서 형편없는 점수로 낙제를 하고 친구들에게는 놀림거리가 된다. 여름방학 때에 베이징에 있는 외가댁에 가야만 하는 장일산은 ‘어떻게 하면 가지 않을 수 있을까’ 궁리를 하던 중 베이징에서 성룡이 영화를 찍는다는 소식을 듣게 되고, 무작정 성룡을 찾아 베이징으로 향한다. 외가댁에서는 손자를 기다리지만 도착할 시간이 지나도 일산은 나타나질 않고… 과연 일산은 베이징에서 성룡을 만날 수 있을까?",/qycRwA8F0SesfDWnw1VVfMXpdlQ.jpg,"28, 35, 10751",Jiang Ping,"Zhang Yishan, Tang Yan, Zhang Yibai, Jackie Chan, Jiang Hongbo"
59108,타워 하이스트,2011-11-02,25.681,6.1,"뉴욕 최고의 상류층이 모여있는 타워를 책임지는 전문지배인 조시(벤 스틸러)와 동료들은 그 동안 모은 돈을 펜트하우스에 사는 미스터쇼에게 맡기고 투자하지만, 미스터 쇼의 사기와 횡령으로 모든 돈을 날리게 된다. 하지만 우연히 미스터 쇼가 타워의 펜트 하우스 어딘가에 2천만 달러를 숨겨놓은 사실을 알게 되고, 타워에 대해서는 누구보다 능통한 이들은 머리를 모아 전문 털이범 슬라이드(에디 머피)까지 초빙해서 떼인 돈을 훔쳐내기 위한 기막힌 계획을 세우는데….",/jVnG0wIq4QT5GMcoRxNrT3tn4Fo.jpg,"28, 35",Brian Grazer,"Ben Stiller, Eddie Murphy, Casey Affleck, Alan Alda, Matthew Broderick"
13788,언데드,2009-01-09,25.674,5.2,"알 수 없는 악몽에 시달리던 케이시(오뎃 유스트만)는 어느 날 갑자기 이웃집 아이에게 공격을 받고 ‘그가 지금 태어나길 원한다’는 섬뜩한 경고를 듣는다. 그 후 보이지 않는 무엇가가 자신을 노리고 있다는 것을 느낀 케이시는 자살한 엄마의 과거에 대해 알아보던 중 자신의 탯줄에 감겨 사산된 쌍둥이 오빠의 존재를 찾게 되고, 이 모든 끔찍한 일들이 자신의 몸을 통해 다시 태어나려는 악령 때문임을 알게 된다. 점점 더 강해지는 악령의 위협 속에 케이시는 존경받는 랍비 센닥(게리 올드만)을 찾아가 도움을 청하지만 악령의 존재를 믿지 않는 센닥은 그녀를 무시하고, 케이시를 지키려는 친구들은 악령에 의해 그녀를 위협하는 자들로 변하며 그녀의 목숨을 위협하는데…",/6SUuLwyk9wFKZDYsgdSahYs7HEf.jpg,"27, 53, 9648",Michael Bay,"Odette Annable, Cam Gigandet, Gary Oldman, Idris Elba, James Remar"
1016084,블랙베리,2023-05-11,25.673,0.0,,/mm13tO7pAkhlGGOJSZ2lDr5WAH5.jpg,"35, 18, 36",Niv Fichman,"Jay Baruchel, Glenn Howerton, Matt Johnson, Michael Ironside, Rich Sommer"
82703,천재강아지 미스터 피바디,2014-02-07,25.664,6.7,"IQ800, 박사학위 취득, 발명, 요리, 댄스, 연주까지...  못하는 게 없는 역사상 최고의 천재 '미스터 피바디'  하지만 그의 정체는 바로 강아지! 게다가 똘똘한 아들 '셔먼'을 둔 아들바보이다.  '셔먼'은 같은 반 친구 ‘페니’로부터 아빠가 강아지라고 놀림을 당하지만 의기소침도 잠시!  미스터 피바디와 셔먼에겐 남들은 상상도 못할 둘만의 비밀이 있다.  바로 전세계 어느 곳, 어느 시대든 갈 수 있는 '타임머신'이 있다는 것!  레오나르도 다빈치, 반 고흐, 셰익스피어를 만나고 고대 이집트, 프랑스 혁명, 트로이 전쟁을 넘나드는 그들의 시간여행은 지칠 줄 모르고 계속 되는데!  시간여행 어디까지 가봤니?  천재강아지 미스터 피바디와 셔먼의 급이 다른 모험이 펼쳐진다!",/g18JRsDiBKgumvSEbVqKfs8q1Qy.jpg,"16, 12, 10751",Danny Elfman,"Ty Burrell, Max Charles, Ariel Winter, Allison Janney, Stephen Colbert"
